:START_ID(Unidade_gestora),:END_ID(Portador)
b2209ebb9250db1c179c58b7f3762371a07528039519b3f8c5fc30bb12c113fd,00e0bf053c08f46875e68c5e32d9f655b444e80525f0f67d46f733aaab6eaac1
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,1bf7e3006af10856a6d424bfe6f4b227a7d842d1855180b15755a26783010110
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,e6332e7b56f4e4c361272042ad77dd8bf6d27728816e5071d56828fc6e2674b7
29c20c64ba3d2deb716c89ab5f7429fbd8249db2f39895094a0233a9e28a6ddd,ea865b820e3c0ad818f4a0b4dd476538de3ae32a9d9402978b54c67161953433
947eb2dfedc6b92e784a64811710c34b60d434a2d839190ad58907659052b5ba,e53bf1ed812e1f7b838764113c5941bab18e37f777bc63e9ca4da40dec490080
bb221cc13f3a57c884989fc74a183e08f79536f89655d75322606daf517c9032,403f83347aaf71750d801517824b97b75b98470b053fd673d898b715274ccbdb
a9c3496f850fe38923ea30b4e45d14dd3081cf971e4e4b9d0dc69bffce5610c3,5a76e58eb72249971bacbe93ce3519ba3575fca50ab6aa3ec25ce2afbc597411
ff700a79d38b393d9ba9de39c9758af864715adf503fb9273a4265b157d85822,567f3b73eac77bb34aaee020a0b556391b807e0d93848c723b906a494fad3c60
c07cdc7dee33e723b9858d3e31948b8b921436a6fda915550372d259724a4fa3,7d14f851e12c3acc23db5d7b77e79a0d9696070d2daa8ed274317d9d230c9fad
ad4045df8f9c8df02b343a64ac10746d97f41bf513202ec7a4d4aa787efeb09c,e740b4187902558b3ef0dcd75d0248c31572196d1ead7d1e249ae6fdf14f7193
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,3e5ee7f6e7c7e53c8c9d85af146a316d5de70c527503aca5b5599172f9f878ae
b64218d6b96b512e6de6faaaaf5f96365d8fd8234205a67d9f6c7733f4db700d,7269af2420f3279593c3b9fc7b3844688522abe1bfabff04a3700371960e4612
b2209ebb9250db1c179c58b7f3762371a07528039519b3f8c5fc30bb12c113fd,fc606c8cc88ada1be3179c243a27b76414a5aa797574c6e56c5be71b03cb6bcf
ec32c10ff3d67f3bb5f5012f3e49b2d121adfae11efbe9161cce4c07d8bd567f,e2c3761bca06b4324fe91a39458f4ee14c185a1a7b342d1676c99fd20af4488f
1d942b207461d0c18bb02baaa0ae96aaa8536cfb64aaf2c74efe30b40bf4acd8,ee345519c522657fe3625be5fe496231830bed7877f9360168ba42673c1b7382
67ffdba7adbb41bdba13d7de8d1bcccafcdf55ad4c104077a5c3eb3c4190470f,ce31e6cb389eefa4f0bc254eb7fd712b87f3074e02dc6e0543519c435f297d2d
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,b11dc6438f68be89cce364049c509f1505dd7fd5ddb5121625096253d0eb5224
9ab30b8cd5a96f7428091113b3ca5be2db5d0f70babb72e724071ddf9b7702fa,f420684747b08989946089810c573e1da33ab9044ce73ce97600c463121dd1c2
081177d260c305fb18b9a290266384c422f5b6b626570154e2ed539174b00c13,01a781446304719456dea72f0491a248d170f7c9a77f79964eb754867e9601e1
2150173fffad3dfc21829206a0ecc7bd05565ff2ad0826c0c044e51f640ef266,8616d42be3e73cdafaf1658c3760dc682f5e5745d8eb8c4711496227b09a8c95
0260642b731ce0f7c37d0aad3853af26c70e1670c1369df33e781918ab51c996,a5893f92193ce0fecce51c9b3307715e2e75c40ce8e86e3877394a395f5de930
a09bc39d360690e1bed4cde7deada1c072c36a5727a93320999cf38c8cd8014b,c3f19682027ad0d51a7cf46fa2627d600b197c8795f1f078c42b20480e0c49d7
c21e3b988084a71ede7db0d774a51caed4e95f9b09dd641bf0901159d0c7b1ed,ba568bf051a8a0d4cd991f8aea6dac93635a4731f7b9852dad374bb6dd7abff8
a4f7b36906a67b2e6a1d9b99ca819f7faaa978e0aeb2ea3e7f20e79a278e8e1c,de2986fd487231945ecf72e07e73b1a7c7e12375151130740f9844075a8c6e6c
17fb12d3cf64722380e37963838d124b6b7cb4dd997254e23baf51dc0fb4b576,86a51ec5d23731dfe93d0a5a90fd230e2e631ffea744c9e7a8976c70744c4f4e
a4f7b36906a67b2e6a1d9b99ca819f7faaa978e0aeb2ea3e7f20e79a278e8e1c,69fc1f51ed7e0f3b9ca5b0a5d4c45cd75f59d3a8d76687aba3114f6a0e33f31d
5ca1f7a9978b401d1fc4380325c83fa95dc32017233e2e1aecc0f061014071de,e12b09436f7ccacb2538494d9d484cbd483287681fc2522b87d9fa57e2477904
5e7730a29a2d0585527a51bf58900fe102bf2a2f6d5257d099e527566ab0d17c,3b4f6404ae34dd487f675e6bec51f2b6d65ca98000d296232b55d45cc3954ae2
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,fda4e0df5f4571e0bd3a706861ba63b63e4cc99ce3a8be08729d2f74d38b0f83
6e9d19907a515b1ab4b60b391aacd6c1ed2ee793ee36409c3a2b89c7f623b335,6dcfb575446d406b57b85eb8c8f09eb05574a9a68367fd9a35f1bddcfe9b137e
081177d260c305fb18b9a290266384c422f5b6b626570154e2ed539174b00c13,ec40cafc604d52dead4117445dc3a5c8269b500dae2aca694dc01457feb750a4
c8f198b39368a4c18816bd4ad65261eac64da3ed0b06ed492b8c782178c22760,074fc28453c9103515484fa1872361218a75e78ed8fbf46b61dd3f7c5ec08c92
2150173fffad3dfc21829206a0ecc7bd05565ff2ad0826c0c044e51f640ef266,64c9affaa54719d894f36408a6d1e649e805df8a1801e9120812c161a33ddc2d
70bb3f3510dbc235e0838024381c31e7789693b0c8bfbe3db5c1e2125ce4b339,201538bde31bf861a8530429078ab89220e4134df68f92e1fea92352593db7e8
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,55aaebbaf569f809ec3f1fdbae39d67f4937cfe014a4780b3d4c3ce29933028e
38467945d601671fb226dafcb25a0fe31b189868479c75c08ca0bd6a2f7cc817,46f96dd030f752d60f42a66190951eddbcc490f33cd9d15655a5b0541b1b4e9c
22712a3891309c14c30d8751bcadbeba468cb57c77abae02f6734b42ae0f73a6,3ce92ce15bf29cd63932d13a02aee73e28ce5026e2a52a3217125531071be122
30bc8fa07759d3a7d88886e5607141b97c56cd4c3c81d7df1e8fe5d00b38aa0e,e88c5ff314cdcd7a5c8bc3ee45ca9e4d5ea89c8f455a75ddbdaba1e67ab6848c
7e21feb578505c60a840e9e10a8cd2aa2f1f939788f20b9ad468a2becc993558,e75f5cb98f04428aaa9d61a050351fd67fa74dd214b4da9ba1fe000798ad965e
f87d1bfd2ba4237afb08b4b307761cda894413f4fc5e7fd7f8447b3a9c0c553e,995ffbaab5f4a6ca98f5ebd4011cc6555228d23ca05784bf09cda6f25546b304
747f3cae5353d25b463613472efae91b41b6eb2c24f4377d0a282993672c537b,a6880e2732a5ee6d7fbf984e5114254b4a6a6fad3be6abd19dc405ced1edf25e
780abd18ad5d1aef2bd599ce75831e056aa42b8969f367cd3c15d0c65aeba19d,c2e279443a1df115cb57b32db965997e4c5b80c78c223fc5d553fd23de0bc022
e9d3c0f277fd1782c59de956b4c10ef6020764979edaf59abe22b7086b347fd9,0cbab756a7e544182db81e691c2c827adc2a8ffce7b7c13f5a0a790ea01c8f81
aef99010e675e4774d7c587b10da6872bc2fc29a32beb248dda01bedc4fdbdf1,8353ca2ad2c510aa76692a85018d2f1de2270c830092765b560af95711ec00be
68fddfb2e44941a3dc80c3d9f565f6b2992c2a277521334fd20a5ca01c6a6e2c,11b516f49fda32c833b34f7de73d7de51ab631087121267ddb29c13f4c62eafc
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,c286259beb84faaef9df5dc87e051197eb484a99bb5517d179f3dfa76da7780b
8cb73e3bd323e5eb166085f85f5dafcc9cbf0d001b0fb75374d25bdd0d8a00a9,7e6f20b1ec595b8646743559251634b37ddd6e92571a0ef8f0c8816a1d8b8050
f00228acfffac5ddc23a0a921b7dcc0b76114c484b854a02a566558e458ea1a2,9683776a98a70ca5dad29b3f66a7e8ddb9339871e475bee0e0dbc219dea6ffe5
a9e7b4947705927cc375a5deac87ed823d98886c8c357ab16af9e3611801ee85,080f96e32f8b62835ee8da20c2712528b3b14744bc8f94a5606cdf654914f6fa
ba6e3777d11419af1dc33837b6753018f603ba1a7a17412ea6f600a7c90260a3,103a8ebfc9e84b51c5791828bf11dd981da6fe0a80c3b2fda11ae6148b41ba3f
67c879cd1a33a36acad786aa292dd40808c2c33bcd42a09bca9c72ee291ed82a,052abe8d45f8caee32d218b465fbadcc6cee5cce59346e0cea6c50fadea25b25
7ee173fdd7604ee6570a6b8bf4277072cf73033a574f45a6c2eb1d22befcb679,2637622f0fc5b0bf853f8b0133c2137d77eb7974e155fceda986793ab8eab809
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,cdfbd3bb3fbc69c5034f173fc64d0870ebd241ff86d49c77c6546cd96e07ae00
e72e00d3a6fab18343d50129cbc37b5ad0623a8ca9252806243e446348612207,438d2539e23ab91b7f47d387ad3fe79f1208d4c15ee74900b54d515503a41d63
313b50474be57b8355dbebfe8e3d7ec45ac870976d2205894935ad008bb0958d,29a8f4111b2767c38ba5bfc5fc20cd18c66af0ddef460f5168ee073ec9ed1554
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,2d7914decef5ba367c9563b27725ece87dabff02c6fdfb304701aa445f8d3357
7e21feb578505c60a840e9e10a8cd2aa2f1f939788f20b9ad468a2becc993558,fe5a43da2ae2412c006d262a1a5bebd124006bf9f2c1f2945bd69ad90496595b
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,a3d04b0ad831b635835c8d1edd62b2186779c898cbc19e454280f7184cb1d364
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,ed7cb4403b49dc2a0353b9e1a5c67865797abffed1d74f3df4c1a5103e14f322
f87d1bfd2ba4237afb08b4b307761cda894413f4fc5e7fd7f8447b3a9c0c553e,fe276debf1f5b7cf04cb1a45983da86b207061a02f19424d18264a60ab5a9220
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,7e6ad2d6612a7c902de192d1e2599309d658d03fa873ade8fb06c09af1af61f5
d86e3863b5c2141313bc4ab9a174d23636fbf4bab81a84f0b2a3abbe8e39f7a7,ba0151109e51812c420218457ebf6d17a948fc34db37f8ca610af818235b6303
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,a749c38f97c9c06e69bef1c3af02e067730728a7551408d86beae3e2882eb690
e720429d97c9b49bcca35fe96514f9c3d0ad9cdde0753abdef6593b1d3dc2181,31561edf6feefb1a0b6a89e27ba8a0eec250c0bd9e73e0957ee4cf6c9a1aac62
f17a6ad6eae42c79d2e94f4dac31bbd6a69a48eedb725204dce93293cf1a3b76,9d7d4082b318be6207b1b642c1321ff1c85240e77340f43142a369489c14617e
077b32958a0fb21422f7286369edefd2d3c5d52bd1325ad5276191f1772cce20,45723247060c139f512415e6093dc98af1caf2d98270cf5a4187e7441e06cdb1
884e96e5c82cc38e7ffcff6934023922411afc6fa735c4c2936cbd83f79d7c11,e39fd7130906b56177773a4844f9b2edcb762e8b9d99fc1d2ff4b85101f98a29
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,ad05c344abd1168cd3ea3320c8454b989db34c21eba9b65d3f20d3cd5ea30fbc
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,f306d6cb9cd634356554f8fb32b2a570147abd03659f7739a2389fcdee87235a
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,719c4f53a99356d403b6018eef6e98f82b6234346a7aef6ba07ea836fa49d23f
85cd6d3a7de035b54bdf202583049df11c9165428bf9482640f3c030a133af1e,a2ea77f05c6ba269ad23aa979deebdd4f7db444949a902ba77ed173625254268
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,d18000f09b293743ed34fcb869420f4d746b6939b85254ed6cb48ee39700de5a
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,a24b6c2096aa1efa0f28049b5447cc19896fa70b026fc45766d2bc6852b2fe7d
7e21feb578505c60a840e9e10a8cd2aa2f1f939788f20b9ad468a2becc993558,e2aaec6ea86bd660dc79536e44fff193629062c75726d748bae755ddf45ea809
a48e0e944145cd8fe217bf407e6308fd8e5aecf1a91218545d77d8fde1cee1da,6ddbb1b5a475f8623b3ed87af696f399f52fa7ae0c23cd34f3ff5d18f4ae9d0a
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,58ea01e6803d76424826f510b3919bbacf4dd29d791c3ddb552f366e3bdaca8c
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,3ee1012fefe48a1ea42c3e3a5f26ae2a032dde1f7ffed7882d0f2f19ea8784e9
3b3d69ef3278014cc017f3b6f8457a6d3d7629bf02f83d9bcd2d530556458067,eff7cbb7f361a17db26fea272058c5111ac2db1c44da1234eb279e685f214816
7e21feb578505c60a840e9e10a8cd2aa2f1f939788f20b9ad468a2becc993558,967cd48804a8cd90a40e51eec20bcb92af558d3e1c1d621c4d3e0951fa05c5ab
f87d1bfd2ba4237afb08b4b307761cda894413f4fc5e7fd7f8447b3a9c0c553e,974419966a360fb8135f47714cb9d143d0bdd7b8e3bd95bb0e4a14805c60fc3a
51988c60f20def4622316cb3b0ca2d8ea40f0266538d1538b5b0ee50be721828,9a25129fbc26e6f86629e51121256a416dacb3e8b8e1ccdc0fbf7df8f15592db
29c20c64ba3d2deb716c89ab5f7429fbd8249db2f39895094a0233a9e28a6ddd,9e9a57693cf28f51da4e71a5f108ed7bb702dfbb7f4ac4b2245802702d44b07a
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,93985f8acad5823a9705a8c71c405678122021eed3d3af8295db7d015e91240d
b2209ebb9250db1c179c58b7f3762371a07528039519b3f8c5fc30bb12c113fd,5ae9c5bcae603d17cad6baaa39700ecbb767f9d9114078721219dd4d5e2b70c7
487c7060ab01290700fd68dc3dbb155fa2a6d8eabd73587493777ddaa18694e2,227eb3f6a218ef1b9cbee8f62750ce615e31947e7bf56cdfbd2cc85fdd06210a
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,0db7243c1d0579c224c9215dbdef36093b7f83ad01deed070e1210c65e51860e
0ddde0189602150f0d2eaf98b74bb2647ebe908065fcfff5034dbfca41c7867f,e1c8ce3eb5d3080bfacd3d058a3d5dd7209ea50d6468cfef4e5578820fd453ff
3ce5b758134c7f9e6f115a9e000223133e193891156c9bd22b43e7092a8d39da,e49ad2ab1399767f600646c65f1a98522f1d3224ec23e31fe575cf59bddbbfb9
443169bba2fb6e5e1f66e36acbd04263a39bfeda7b6bd2404d816f2c66cb5a5b,cecc748860a6352d5e2e04b43d99b24b497e8249e20c04a8cf3d00276f792cd8
a48e0e944145cd8fe217bf407e6308fd8e5aecf1a91218545d77d8fde1cee1da,9a3874c7f09d7d4e80d15813ab1ed561a439d6a3bbd73109e4608790c3f94611
0c453700260d796de0e092fbf89d0d48b2a5e34a7fece72747912f6e41af166a,36a7eea3af28f9daca236e14680cd70d6a95f9149d001c87a888bf9a0b9e79b5
65b9a6250daa08d8de58a25d5ea96647fd88f8940019f8cbb81a48022898896d,cb70fc9801b5a1fe36690179af1043a2ed02dcf1bc379e682452e5125fb9f619
16c3f7b37c40d006866f65dad7ffec5e4e6aee4242dfa1b2b47d40cae06a2c54,6ad28001d2229c7a8fb08180409b6bd0570a16877a4edf3bd9011806f12aebc6
65b9a6250daa08d8de58a25d5ea96647fd88f8940019f8cbb81a48022898896d,1c20ed8f802d6926872e6793807eb2e593e9492b47fe72dd34f66359c12998ea
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,03e5e0f05ccaa8e874141bcb258920eca2efc5d1795bff8dc7c64bb6842ef94a
485cbb0ca91fceb0ae52a21aab207eec09ba61b48cd4d2281fb264abfa71eab9,5c6fb328162efda5cfbcd0fa18920a77e3e26a220a134a4ac2c61e5037da3428
812a3e430a9c4e4d9973ea64da65162ad3be7ce0e66fad254e18838d47ef0fed,0cadeb237d602fc2f335c968f5b9cad12480cc5fd9fe169f63ce9f09c41b8e17
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,98369b1552d110907baae027ca8c1f2bd4285b673774a57ab4dd7cab3a793841
a4f7b36906a67b2e6a1d9b99ca819f7faaa978e0aeb2ea3e7f20e79a278e8e1c,d69957ec3f60bf468714257fc846fe67b2bf45776bc546bc07d25bf89699ca63
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,81d744f73aebcab72f0850d7261af212f637469a5e8bc465d340d3026465c921
96d9f0d5d73cc6a4aa7509a12095bfeb9821463d627c41eeb4557c8b30807d37,db301d87d1c6585b996ec3f7650a71e510e3b450c65277786669eeb5357b72fd
04bbdaf93ca033f041582e6b9a38b4536f4900c977bcd5f0da4ea963a861ab9e,dcc0a676ed43b1bf2203f7058c5f1331da1d9a050c2e17056cc91afc9f037c66
5d5d98c8dc59ab2368ee5ea605d6b82790b1b6dacac11fbfc752013460300a14,ca1aece6fa05273bdecc8b4b7daa478a90bec1e87dbb36b10ecf4ba2886b0b0c
9d57fc66124f7313283faa36b2e4d98890736eb3f0944f3a751fcd6ebda793db,2d10e9b949a5ac2f4ac4be2827eb455e6e18eeedbfe28731d6998fa0bb9545c2
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,3c571d04a49b52e1dbfd8dfab88122835d6c92b6ed152fb62bef1f7c05d9806d
6301315eaadb3de2cac54b6d7b6b5b7bde12574518a2430769962b42f7029f60,0302158139894fd6928e598eedc6251a7eb98010c86d7b8b6c91f275583fd51b
747f3cae5353d25b463613472efae91b41b6eb2c24f4377d0a282993672c537b,041a700d53eeb86f1917ba6f617c16092152f842699ff7ce7db6684cd304deb9
46ed27eeaa2a30bab0e4a57fe9ac81455569e062d086304fbf77fd7c54293943,a2eff4640cb312c3a0178f6b84642a1ea58d3679b7acf672ffabc419e1e48e4c
47d104bc553869877be03d2504d8225b87bc07e7cbe0778d0f5d585192257b76,0a279db738ef6233f72350040d3af36c9baefd4a8ee85eb5eab74a4ee220b7f5
f00228acfffac5ddc23a0a921b7dcc0b76114c484b854a02a566558e458ea1a2,bfe7765d37c3aa176bec62be9c3e174383471c711b3395d0613b2e0fac12c7a9
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,cd3120288c1c9be7507293fc32704b0ffd8dbd02e1e76e9ddb683231c99cd9ba
1447828dd66c2348d72dffb7ec36f2ccd1506957b51e7304f28de1ce4d35e29c,0e15d741cd130b73cf2c9f3073fa33076c0e3de6be6b8c9d69d6bdb24edacd5c
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,cc2f13db2a60700de79618c5711cb1d0dfa5c5165e5a8b927adfa68fa5c48e9a
cb31257277bd94b6a924ab2442938f94c5c620e489bfd5fa651db75a8f55a80c,a948dc6e93a81254b9ef5667ebcd2afb419eede79d8adebab563eb9635df2b68
c21e3b988084a71ede7db0d774a51caed4e95f9b09dd641bf0901159d0c7b1ed,462f1f2282c9b2940d366e72437b2dd55893c569ea2b376e90ba26dc3b78c83d
b2209ebb9250db1c179c58b7f3762371a07528039519b3f8c5fc30bb12c113fd,3355a3736632f765ab397d01e7c669941962cd5edd3af544469042dbc4939783
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,babd746f90f4661651bf9c5757eba4cb8c98067bdd03e4637afc9f80ec37ca0d
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,2952cb9668138dd2e39eab6587103e366186f5ebb31ba5d9437a12dfa53f3670
2127831ff189e4a556fdcfbb09d65db5e0a766a6d37fd99ded53e7d50634c23c,7da2526a49fee9a580019bcfce7ff772e9bd780a201173fdc0551f459cf5b576
aa255697326d96e432af2d7a9014ce60008f62c2e340af1843ad2d5a5039160b,ba0d4809e1cdc8f3edf59a90367debaf6497c44adfd556c89bdcedb4edf363bb
00f7f5ae8950c3eef4318dc096bc552982d716ea5ccc8bd296194573f02f3c8d,4413fc54228b19473e489494229a4bb2ff7bb825cc07f64e0f4f22b77e29b5c0
ca68fdcb653033494c23200afd5b650e642250dceeaf3f4956967e55f5b4cea5,de49be72ca10dea2c839902f1c1de6a6b3fb5453045e2ecfb880900431668d03
947eb2dfedc6b92e784a64811710c34b60d434a2d839190ad58907659052b5ba,7d7dbbd0a72a756530f6653e23a85aa30410de04b945256f8cb7dc8d19b3d915
93444044204854d5cccf27c1c3f00be9b089193dcefa08e197119a853c12c68d,1f63d4e0d5ca420c85bda002dbe9fd341c6b5d42a747e8e822412931deee680b
17326fd62d1a1d04f2f17a4676d456c5f7f076382c2ad901b9f2756dd3fa0a05,95441c4d1902a69960490e6fc9c610df2e9fe23acc3d87eebb63ff4264d259d1
443169bba2fb6e5e1f66e36acbd04263a39bfeda7b6bd2404d816f2c66cb5a5b,c56a73401398ba36df5fc5f8cc7290ae138833d92a5f7d09e2a360c52263beee
081177d260c305fb18b9a290266384c422f5b6b626570154e2ed539174b00c13,66c37fd409c74f2a58ae4fa01c9a7b7d5e0a110846b00f6374e67be1fa185e51
85cd6d3a7de035b54bdf202583049df11c9165428bf9482640f3c030a133af1e,5e745d14fd4403048e76273b0a873abed864c594ab19c8075d15bed59b78dc69
85cd6d3a7de035b54bdf202583049df11c9165428bf9482640f3c030a133af1e,1c7a291f752446b16910f217e609b8e0b83332b6cc9c8988ac8f3b11f54c79f5
da4c8fe1339dd338c9f3ad9f51ce1bcbdb9dd27550bb8b901bb2362d71001279,ee345519c522657fe3625be5fe496231830bed7877f9360168ba42673c1b7382
4d7246fec8b83773879d75ca7add7823163eb95f514172fb7e6155faea7602c7,4788aaf4e1f6fc3856fae531dd8f0ce052a9c1f3dfa73667efa65b6d18ab5c19
947eb2dfedc6b92e784a64811710c34b60d434a2d839190ad58907659052b5ba,962d7e5367ab2646b7ae180d6d2342b8da72264022fb62064dd1a51d5da66bda
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,4394aea162bb83329680c8fd90427b8b27f6b21fe2f5a9f8643bf62c779a12f9
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,77675b40214267120aaefed3f773bc6fa84e1a42a098f9044d0271018059e86e
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,4128b326a0c36958d6fc9a7f92278c65c509d18d2eae32e8a85c47236b8552aa
155fd6f6cf5a24cf047481e59439e8e70c684d7a57c0188b18a54e6ce0f20905,4a4e92e51e99942605da5440d502b68281fba398ecd31988b490b8df8577e103
51988c60f20def4622316cb3b0ca2d8ea40f0266538d1538b5b0ee50be721828,55f9fbcc21953b1d0b2bd940d51e78bb55c4ed3247757f4929b5726d4b7176a2
bb1550f4cb1643813f607e6afc922b757bbc758267b986328867c822e388c192,f78a32ead926a2b100c58f065d067a303cf2c28ae65a0146228d97b22004a9f8
3dbf3a5806ccc50e8d83635bc38cc68073d89b009ba750dbbee11fd8fc6398aa,47d301051881412c9f0aef334b6717617f1e56db873c36f9e19f21311e1a5fa1
bf715d340b604f118f5a8ec70850c3768e6b63677c2350f58809aeb36cd8acf4,4e061f8cb8a7f695e702df586ad097625ad41e8fcb705efa98c86e3bac9d956a
79a97090860fb82cc47d848ef0ad5acc1d7fd8e54097051d848a2f10ed9b3c4e,7bb33fc3da12081d224e6dfcbd0b8cdff8a5729281d23995c6b122c66e3505f7
5e14d7b852412a5b450ecd153f2525b6f86cee95950f15ecce3cae96340b4e96,5ea244c92f59cb3ceacdf62814ba2cca105b2dd9db5e3a773f5571d589060453
cd53516f81a41cdf4cff3f7a823986e9d46dc39bde221cae24f75d92a80efca1,d28bb655c6a4fb45c164b89a77dcf382c824c8352fe5bbbc8040cbd1c13c9bf6
5e00f7e249376016cc78cbfb154dedc602ac8e279976c8afdd3c9971bbb65c68,60a85939a797ad0abe19917e62a056f89e9fe62a02d44cc9af98685f8814ff08
6f06e219436b00aab7daf4faa9f0b2aa66a6435d4eeb85cc7c1846f5370008bf,08daa92227c239061f18c9a3563a4e0ff19ee487905353aad33320581c91fae1
7ee173fdd7604ee6570a6b8bf4277072cf73033a574f45a6c2eb1d22befcb679,e68a42fafabfae94e33fe2394370bffec5d55748f15260cb107b2c3d508d46b6
4c188d8ce9fca84abfc656bde3ab36868fd1dc58e77c4258443c8ddd46fc738d,a260ab9771c3b87c344f005a174078c6fd897210f9d6cf07507c830f47ab7501
d63b5d265b2849d36a5de92dd3892a06acab4c0037fca666cd9f1d6f8d47f57b,85c36bd4bc5222b6023a18e946c56354f7b1548bc09d5ccda8e8730d713b7e8e
947eb2dfedc6b92e784a64811710c34b60d434a2d839190ad58907659052b5ba,da29e463f9907c82da5647ba69c4a8d83ee88dfe6e4d7cc5edd7db5d13dec30e
a48e0e944145cd8fe217bf407e6308fd8e5aecf1a91218545d77d8fde1cee1da,3878ce2cabf11bd940f203dbc553674f15cf9a4ae99b9867182bd854b3637177
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,71216a4e8ae4738d2c95596415575c1e4218262fb028977d665b149a02e1542b
4ec87f11005738ab48e6f3e7e8ff113acb2980a94a5007698c89b5aa7801e014,87679940b0fcced13109d6b86808a296d09c3a4971e00e3ca4a0346f18683d3b
309f9f32b1f4640b2b74ca6dbf947f735775e04776336c98fa9311fb3de85248,74ecd3f1700839a6d7fb918af3f0b375046e6d2da89f445b7c47036439cf81d1
51988c60f20def4622316cb3b0ca2d8ea40f0266538d1538b5b0ee50be721828,bf1c07d19bf5e97222244b69c92095f4df929551f4dfe501e2ed4caabebdbac4
445b4615b8571bb5ff99f8ed665b3fd158e59c4ab6fca42ea958f934ceb34242,13f232a7a8d41be742ac70520c27cd6fd28c72b074ca59b5b67650971ae29e99
2d51f92cb76a85e0cafe91ef7e41450f12162bcf0b51dc224c789f41a47e3e9b,ebf4a4175d1f37a4fceb2ad5c76389b1df0956e4e77153c83c09e4bbaede6764
dbce82c0c0b9b1d6e5e573f5d5bb0a53e87d12439fc149bbcfcc3092aba2159e,2ddc62b97d019b7db6872ada41bbba9ea634b94d4122446ff8b605e9c722ed62
9b057a5358337c2f8d0cfd1d7512df738be9715159695be051416ad530e949a9,002145f8f696c33b6ebb09cc925670e0fef9fecc54a1f5e0a77fd861c2e9c9c1
ebd2175591b965a1a328c3646f86bcd660aa604092a0cf5e3496479490099573,b95de38cc3b7b1f765f87ef38fd7cd4023663ea72c544bb43138138079ac9f28
23db36994409ca1ce9ad894befed648c84750b3d3a344b4a021437474a7ddea4,fd3d8e707504b30cbbbb609f06a2224c3f3dec753eb4c5bd2458916d11005df2
081177d260c305fb18b9a290266384c422f5b6b626570154e2ed539174b00c13,54a18f5e3ca07fc82c1602abe16cdebf4b5236676ab2e6caf5b6e1f22296390d
361bdac575ab9c7cfca22f9208b1c8fc95c505cd86d8e6ff823db2b5b4d2fed9,8d641521c0cd0d58995e1b3121bb24b94754d86b293ab6a33d0ea05e8fbf514e
51988c60f20def4622316cb3b0ca2d8ea40f0266538d1538b5b0ee50be721828,c7dd88979b24f928294b0509f16c6a407e60bf02327a20adc791504cb46370e5
abc9d3adfc9f219791a0b3b8ebf28b1bcd272bc69e547e1903d1691dde277acb,1a26e405ad02f4b114a98c854668241a323f208c4232147974b5f153ce36c35a
